name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,event_id,data_source,image,age_range,min_age,max_age
Baile flamenco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=90b9fd68c0d56910VgnVCM2000001f4a900aRCRD,19:00,2025-05-09,,2025-05-09,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Cía.: Grupo de baile Zambra   Recomendada para todos los públicos   El grupo de baile Zambra fue formado por Beatriz Gómez en el año 2014 en la Parroquia Santo Tomás Apóstol con 6 personas y hoy son alrededor de 50.  Toma su nombre de la Zambra mora, típico baile de los gitanos de Granada y Almería. No somos profesionales y lo que más nos gusta es llevar la alegría a nuestros mayores actuando gratuitamente en Residencias y Centros Culturales y de Mayores.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=90b9fd68c0d56910VgnVCM2000001f4a900aRCRD,['Familias'],12757981,ayuntamiento madrid,,,,
Bailes y coplas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0d2ce8b3086910VgnVCM2000001f4a900aRCRD,19:00,2025-05-11,,2025-05-11,,Auditorio Joaquín Rosado (Moncloa-Aravaca),CALLE SANTA POLA 22,-3.7366613378902462,40.432243310641894,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0d2ce8b3086910VgnVCM2000001f4a900aRCRD,['Familias'],12763513,ayuntamiento madrid,,,,
Be Kind Remind: Taller infantil de creación audiovisual y archivo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc307ad544266910VgnVCM1000001d4a900aRCRD,,2025-05-10,,2025-05-11,,Cineteca Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc307ad544266910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12758977,ayuntamiento madrid,,,,
Bichos y bichejos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aaadd3b39666910VgnVCM1000001d4a900aRCRD,,2025-05-25,,2025-05-25,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aaadd3b39666910VgnVCM1000001d4a900aRCRD,['Familias'],12760057,ayuntamiento madrid,,,,
Bulevarte 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee0797abaa766910VgnVCM2000001f4a900aRCRD,,2025-05-01,,2025-07-31,,Jardín del Bulevar de Peña Gorbea,CALLE PEÑA GORBEA 17,-3.6670346724676173,40.3957812018463,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee0797abaa766910VgnVCM2000001f4a900aRCRD,['Niños'],12760890,ayuntamiento madrid,,,,
Cabaret ovejuno,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4ee234abc586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-04,,2025-05-04,,Centro Cultural Carril del Conde (Hortaleza),CALLE CARRIL DEL CONDE 57,-3.654366821391548,40.46089499555313,"Vidas de Alambre. A partir de 3 años. Estrellas del Rock, del Pop, de la canción francesa y de ritmos caribeños componen este peculiar rebaño que decidió cambiar los verdes pastos por el mundo de los escenarios. Con sus dispares personalidades, estas ovejas harán mover el esqueleto a pequeños y grandes al ritmo de una selección de las canciones que forman parte de nuestra vida, y de nuestra memoria.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4ee234abc586910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12765710,ayuntamiento madrid,,+3,3.0,14.0
"Cacahuete, el más divertido del mundo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1cf0c9363a16910VgnVCM2000001f4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Parque Forestal de Valdebebas-Felipe VI,AVENIDA LAS FUERZAS ARMADAS 11,-3.641451621738692,40.48494412599755,"Compañía Bang Bang.  El payaso Cacahuete vuelve para mostrarnos los fantásticos personajes que conoció en sus viajes: El Pirata Juanito, Gepeto, y el mago Agapito Poter. Nos contará historias personificando a los más divertidos y locos de los cuentos infantiles. Y no faltarán los juegos para que los niños tengan la experiencia de compartir actividades grupales.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1cf0c9363a16910VgnVCM2000001f4a900aRCRD,"['Niños,Familias']",12750984,ayuntamiento madrid,,,,
Campamento de Verano 2025 en Villaverde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50838bbda3026910VgnVCM2000001f4a900aRCRD,,2025-06-23,,2025-07-31,,,,,,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50838bbda3026910VgnVCM2000001f4a900aRCRD,['Niños'],12752479,ayuntamiento madrid,,,,
Campamento del Price (11 y 12 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42dc68a247f16910VgnVCM1000001d4a900aRCRD,,2025-06-23,,2025-07-18,,Teatro Circo Price,RONDA ATOCHA 35,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42dc68a247f16910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12752215,ayuntamiento madrid,,11-12,11.0,12.0
Campamento del Price (7 y 8 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bd7c6d055f16910VgnVCM1000001d4a900aRCRD,,2025-06-23,,2025-07-18,,Teatro Circo Price,RONDA ATOCHA 35,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bd7c6d055f16910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12752167,ayuntamiento madrid,,7-8,7.0,8.0
Campamento del Price (9 y 10 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebdb68a247f16910VgnVCM1000001d4a900aRCRD,,2025-06-23,,2025-07-18,,Teatro Circo Price,RONDA ATOCHA 35,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebdb68a247f16910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12752207,ayuntamiento madrid,,9-10,9.0,10.0
Campamento urbano Chamartín Verano 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f3ac7a730786910VgnVCM1000001d4a900aRCRD,00:00,2025-04-30,,2025-09-07,,,,,,"Desde el 23 de junio al 5 de septiembre   Semanas:  - Semana 1: 23 - 27 junio- Semana 2: 30 junio - 4 julio- Semana 3: 7 - 11 julio- Semana 4: 14 - 18 julio- Semana 5: 21 - 25 julio- Semana 6: 28 julio - 1 agosto- Semana 7: 4 - 8 agosto- Semana 8: 11- 15 agosto- Semana 9: 18 - 22 agosto- Semana 10: 25 - 29 agosto- Semana 11: 1 - 5 septiembre   De 08:00 a 17:00.  o Entrada de 08:00 a 08:30 con desayuno.o Entrada de 08:30 a 08:55 sin desayuno.o Salida de 16:00 a 16:55  LUGAR DE REALIZACIÓN- CEIP Pintor Rosales (Calle de María Francisca, 2, Chamartín, 28002 Madrid)",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f3ac7a730786910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12766573,ayuntamiento madrid,,,,
Campamento urbano de Semana Santa. Distrito Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63144a9ad0e15910VgnVCM2000001f4a900aRCRD,,2025-04-29,,2025-09-05,,Colegio Público Ciudad de Roma,CALLE JUAN ESPLANDIU 2,-3.665205626185569,40.41586394930115,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63144a9ad0e15910VgnVCM2000001f4a900aRCRD,['Niños'],12693515,ayuntamiento madrid,,,,
Campamento urbano de verano en Usera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=514e2e4d2e136910VgnVCM2000001f4a900aRCRD,,2025-07-01,,2025-09-05,,,,,,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=514e2e4d2e136910VgnVCM2000001f4a900aRCRD,['Niños'],12753682,ayuntamiento madrid,,,,
Campamentos de verano 2025 en Puente de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c4cb1e2d1745910VgnVCM1000001d4a900aRCRD,,2025-06-23,,2025-09-05,,,,,,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c4cb1e2d1745910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12702034,ayuntamiento madrid,,,,
Campamentos de verano 2025 para adolescentes nacidos 2009-2012,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c696d2112286910VgnVCM1000001d4a900aRCRD,08:30,2025-07-07,,2025-07-18,,,,,,"Dirigido a menores de 13 a 16 años (nacidos entre 2009 y 2012).  Lugar: Todas las actividades serán en el exterior, teniendo como punto de encuentro el Centro de Servicios Sociales, sito en la calle Fuente Carrantona número 12.   Horario: 8:30 a 15:30 horas. Incluye la comida. Se llevarán a cabo en dos periodos en julio: -7 al 11 de julio (5 días laborables). - 14 al 18 de julio (5 días laborables).",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c696d2112286910VgnVCM1000001d4a900aRCRD,"['Jovenes,Niños']",12765073,ayuntamiento madrid,,13-16,13.0,16.0
Campamentos de verano 2025 para menores nacidos 2013-2021,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d886d2112286910VgnVCM1000001d4a900aRCRD,08:30,2025-06-23,,2025-08-29,,Colegio Público Martínez Montañés,CALLE HACIENDA DE PAVONES 223,-3.6339103602187524,40.40191354205018,"Dirigido a menores de 3 a 12 años (nacidos entre 2013 y 2021).   Las actividades se celebrarán en el CEIP MARTÍNEZ MONTAÑÉS (calle Hacienda de Pavones número 223) y en el exterior.     Horario: de 8:30 a 15:30 horas. Incluye la comida.   Se llevarán a cabo en 5 periodos durante los meses de junio, julio y agosto (se seleccionarán como máximo 3 periodos, indicando el orden de prioridad):    - 23 a 30 de junio (6 días laborables). - 1 a 15 de julio (11 días laborables). - 16 a 31 de julio (11 días laborables. El 25 es festivo). - 1 a 14 de agosto (10 días laborables). - 18 a 29 de agosto (10 días laborables).",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d886d2112286910VgnVCM1000001d4a900aRCRD,"['Jovenes,Niños']",12765048,ayuntamiento madrid,,3-12,3.0,12.0
Campamentos urbanos de verano 2025. Distrito Arganzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f5297c7fe556910VgnVCM2000001f4a900aRCRD,,2025-04-21,,2025-09-05,,Colegio Público Plácido Domingo,CALLE TEJO 5,-3.678351566632272,40.39744510759389,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f5297c7fe556910VgnVCM2000001f4a900aRCRD,['Niños'],12756634,ayuntamiento madrid,,,,
Caperucita roja,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bed02ca7c186910VgnVCM1000001d4a900aRCRD,12:30,2025-05-18,,2025-05-18,,,,,,"Lugar: Conjunto Escultórico. Travesía de Felipe de Diego, 29. Es un relato de siempre, contado en el estilo del más moderno teatro de títeres. Un derroche de ingenio y de estrategias interpretativas al servicio del más ilusionante de los cuentos clásicos. Por ello hemos elaborado un texto dinámico que no traiciona lo esperado sino que lo subraya usando todos los elementos de los que disponemos. Edad: a partir de 4 años.  60 minutos aproximadamente.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bed02ca7c186910VgnVCM1000001d4a900aRCRD,['Niños'],12764997,ayuntamiento madrid,,+4,4.0,14.0
Caperucita roja - El retablo (Madrid),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d30de7bd62dc5910VgnVCM2000001f4a900aRCRD,18:30,2025-06-14,,2025-06-15,,Teatro Municipal de Títeres. Parque de El Retiro,AVENIDA MÉXICO 4,-3.6866519471003647,40.41878362561595,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d30de7bd62dc5910VgnVCM2000001f4a900aRCRD,['Niños'],12731325,ayuntamiento madrid,,,,
Carla Román,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=841b4c903eb76910VgnVCM2000001f4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Auditorio Joaquín Rosado (Moncloa-Aravaca),CALLE SANTA POLA 22,-3.7366613378902462,40.432243310641894,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=841b4c903eb76910VgnVCM2000001f4a900aRCRD,['Familias'],12763377,ayuntamiento madrid,,,,
Cazadores de colores,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3be765d9dbe5910VgnVCM1000001d4a900aRCRD,,2025-05-31,,2025-06-21,,Casa del Lector,PASEO CHOPERA 14,-3.6972067902718897,40.39245798191536,Horario   11 y 12:30h. Duración: 60 minutos.  Inscripción   En línea.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3be765d9dbe5910VgnVCM1000001d4a900aRCRD,['Familias'],12737687,ayuntamiento madrid,,,,
Chatines: club de lectura infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146e23279fad4910VgnVCM1000001d4a900aRCRD,17:30,2025-02-27,,2025-06-19,,Biblioteca Pública Municipal Dámaso Alonso (Chamartín),CALLE MANUEL FERRERO 1,-3.6846112774442705,40.467453379213175,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146e23279fad4910VgnVCM1000001d4a900aRCRD,['Niños'],12679992,ayuntamiento madrid,,,,
"Chotis, pasodobles y cuplés",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca04fa9f39b76910VgnVCM2000001f4a900aRCRD,19:00,2025-05-08,,2025-05-08,,Centro Cultural Julio Cortázar (Moncloa - Aravaca),CALLE ANTONIO MACHADO 20,-3.7195598670929315,40.46678417843686,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca04fa9f39b76910VgnVCM2000001f4a900aRCRD,['Familias'],12763161,ayuntamiento madrid,,,,
"CICLO BEBÉS. Teatro Tyl Tyl, presenta 'Tylito'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3ed2d8dae976910VgnVCM1000001d4a900aRCRD,11:00,2025-05-10,,2025-05-10,,Centro Cultural Príncipe de Asturias (Ciudad Lineal),CALLE HERMANOS GARCIA NOBLEJAS 14,-3.6372924261150033,40.43644651057092,"Concierto teatralizado para un público activo en la percepción y la escucha, pero también en la participación de la primera infancia. El sonido, la música y las canciones impulsan el deseo de vivir la vida con intensidad y alegría. El repertorio es original y está construido a partir de la literatura oral y ritmos cercanos que inviten y contagien el movimiento.  Edad recomendada: De 0 a 3 años.   Duración: 2 pases de 40 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3ed2d8dae976910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12762483,ayuntamiento madrid,,0-3,0.0,3.0
Ciencia ficción y futuro para mentes inquietas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc54765d9dbe5910VgnVCM1000001d4a900aRCRD,,2025-05-25,,2025-05-25,,Casa del Lector,PASEO CHOPERA 14,-3.6972067902718897,40.39245798191536,Horario  12:30 horas. Duración 55 minutos.  Inscripción   En línea.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc54765d9dbe5910VgnVCM1000001d4a900aRCRD,['Familias'],12737764,ayuntamiento madrid,,,,
Ciencia ficción y futuro para mentes inquietas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6194765d9dbe5910VgnVCM1000001d4a900aRCRD,,2025-06-15,,2025-06-15,,Casa del Lector,PASEO CHOPERA 14,-3.6972067902718897,40.39245798191536,Horario  12:30 horas. Duración 55 minutos.  Inscripción   En línea.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6194765d9dbe5910VgnVCM1000001d4a900aRCRD,['Familias'],12737765,ayuntamiento madrid,,,,
Cienzudos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4929828cf1936910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4929828cf1936910VgnVCM1000001d4a900aRCRD,['Familias'],12755056,ayuntamiento madrid,,,,
Cine infantil en la Biblioteca María Lejárraga: 'Antz',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=897e969485f75910VgnVCM2000001f4a900aRCRD,18:00,2025-05-13,,2025-05-13,,Biblioteca Pública Municipal María Lejárraga (Hortaleza),CALLE PRINCESA DE EBOLI 29,-3.655356751728003,40.49041562546542,"Ven a la biblioteca a disfrutar del cine.   Veremos 'Antz', película donde seguimos las aventuras de una hormiga obrera macho, más bien cobarde y perezosa, pero que por amor está dispuesto a todo. Efectivamente Z está locamente enamorado de una bella hormiga princesa llamada Bala. Para ello, Z conseguirá coger el puesto de su amigo soldado para acercarse a ella. Lo que no tenía previsto es que se mandase el ejército a la guerra contra las termitas... Entonces empiezan las aventuras de Z. ¿Conseguirá destacar en aquella batalla y transformarse en todo un héroe, en el que se pueda fijar Bala? Acceso libre hasta completar aforo.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=897e969485f75910VgnVCM2000001f4a900aRCRD,['Niños'],12718157,ayuntamiento madrid,,,,
